OBJECTID;CODECARTO;LIBELLE;HISTO;NATURE;LIENDOC;REFERENTIEL;TIMESTAMP;WKT_GEOM
"26587";"92094-INV-1009-02";"habitation";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1009-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185376.739 127333.175999999)"
"26588";"25119-INV-0090-01";"habitation";"présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25119-INV-0090-01";"";"2026-03-24T00:00:00";"MULTIPOINT (158527.141999997 154067.252)"
"26589";"92006-INV-0217-01";"potale";"présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92006-INV-0217-01";"";"2026-03-24T00:00:00";"MULTIPOINT (199715.461000003 118924.140999999)"
"26590";"83013-INV-0230-01";"croix d'occis";"présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/83013-INV-0230-01";"";"2026-03-24T00:00:00";"MULTIPOINT (231932.340000004 108512.373)"
"26591";"53070-INV-0327-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0327-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (108868.972000003 130736.208999999)"
"26592";"63073-INV-0013-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63073-INV-0013-01";"";"2026-03-24T00:00:00";"MULTIPOINT (257151.32 121202.201000001)"
"26593";"92094-INV-0852-02";"habitation - magasin";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-0852-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185223.364 128341.809999999)"
"26594";"53028-INV-0149-01";"atelier (Atelier de confection Giard)";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53028-INV-0149-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (116338.186999999 122140.311000001)"
"26595";"25122-INV-0289-01";"habitation";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25122-INV-0289-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (187056.990000002 149357.921999998)"
"26596";"83012-INV-0113-02";"château (Château de Grandhan)";"présent à l'IPM en 1979 présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/83012-INV-0113-02";"";"2026-03-24T00:00:00";"MULTIPOINT (224057.794 113719.969999999)"
"26597";"25120-INV-0448-01";"monument aux morts";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25120-INV-0448-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (193956.934 154944.662)"
"26598";"25117-INV-0105-01";"habitation";"présent à l'IPA en 2008";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25117-INV-0105-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (169204.487999998 141908.598000001)"
"26599";"53068-INV-0088-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53068-INV-0088-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (103994.130999997 119301.714000002)"
"26600";"53053-INV-1839-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1839-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120167.347000003 127235.463)"
"26601";"53053-INV-1151-01";"pont (Pont Clara)";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1151-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (117802.126000002 124465.787999999)"
"26602";"25084-INV-0041-02";"ferme (Ferme d'au Bati)";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25084-INV-0041-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (177526.644000001 143277.986000001)"
"26603";"56022-INV-0130-01";"cimetière";"présent à l'IPIC en 2023";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56022-INV-0130-01";"";"2026-03-24T00:00:00";"MULTIPOINT (133123.890000001 111308.771000002)"
"26604";"25107-INV-0103-01";"école";"présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25107-INV-0103-01";"";"2026-03-24T00:00:00";"MULTIPOINT (161575.593999997 137313.017999999)"
"26605";"57081-INV-0529-02";"Hospice (Hôpital de la Plancque)";"présent à l'IPM en 1978 présent à l'IPIC en 2016";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0529-02";"";"2026-03-24T00:00:00";"MULTIPOINT (81187.7719999999 143975.458999999)"
"26606";"57081-INV-1717-01";"Commerce(s) - Habitation(s)";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1717-01";"";"2026-03-24T00:00:00";"MULTIPOINT (80480.7330000028 144382.594999999)"
"26607";"62063-INV-0948-02";"habitation - magasin (""Au château de Franchimont"")";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0948-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235887.394000001 148489.657000002)"
"26943";"51008-INV-0123-02";"église paroissiale (Eglise paroissiale Saint-Servais)";"présent à l'IPM en 1988 présent à l'IPIC en 2020";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51008-INV-0123-02";"";"2026-03-24T00:00:00";"MULTIPOINT (103794.839000002 133290.401000001)"
"26944";"57081-INV-2054-01";"Presbytère";"présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-2054-01";"";"2026-03-24T00:00:00";"MULTIPOINT (73139.4399999976 148689.456)"
"26945";"25119-INV-0117-01";"chapelle (Chapelle Notre-Dame des Martyrs)";"présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25119-INV-0117-01";"";"2026-03-24T00:00:00";"MULTIPOINT (156126.859999999 155268.622000001)"
"26946";"53053-INV-2203-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-2203-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120326.542000003 126547.281)"
"26947";"63046-INV-0092-01";"";"présent à l'IPM en 1984";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63046-INV-0092-01";"";"2026-03-24T00:00:00";"MULTIPOINT (261183.270999998 146424.938999999)"
"26948";"57081-INV-1065-02";"Habitation(s) - Porche";"présent à l'IPM en 1978 présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1065-02";"";"2026-03-24T00:00:00";"MULTIPOINT (81172.4890000001 146832.530000001)"
"26949";"56085-INV-0064-02";"ferme (ferme d'Epinlieu)";"présent à l'IPM en 1983 présent à l'IPIC en 2020";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56085-INV-0064-02";"";"2026-03-24T00:00:00";"MULTIPOINT (129121.077 118749.022999998)"
"26950";"64056-INV-0064-01";"";"présent à l'IPM en 1994";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/64056-INV-0064-01";"";"2026-03-24T00:00:00";"MULTIPOINT (221790.715999998 158926.434)"
"26951";"63072-INV-0008-02";"habitation (Au Duc de Bedford)";"présent à l'IPM en 1985 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63072-INV-0008-02";"";"2026-03-24T00:00:00";"MULTIPOINT (256476.795000002 132323.800000001)"
"26952";"25037-INV-0272-01";"ferme";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25037-INV-0272-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (171762.001999997 163583.899)"
"26953";"57081-INV-1224-01";"Habitation(s)";"présent à l'IPIC en 2013";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1224-01";"";"2026-03-24T00:00:00";"MULTIPOINT (89238.3149999976 147546.544)"
"26954";"63045-INV-0017-01";"";"présent à l'IPM en 1984";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63045-INV-0017-01";"";"2026-03-24T00:00:00";"MULTIPOINT (247043.233000003 113271.298999999)"
"26955";"53053-INV-0564-02";"habitation - restaurant";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-0564-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120330.853 126661.901000001)"
"26956";"57081-INV-1587-01";"Kiosque";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1587-01";"";"2026-03-24T00:00:00";"MULTIPOINT (80567.5080000013 144003.074999999)"
"26957";"92094-INV-1702-01";"salle des fêtes";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1702-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185938.332999997 128724.594999999)"
"26958";"25122-INV-0297-01";"ferme";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25122-INV-0297-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (188761.633000001 148283.083000001)"
"26959";"62063-INV-2157-01";"bureau (Ateliers de construction de la Meuse)";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2157-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234712.169 145066.969000001)"
"26960";"92101-INV-0085-02";"chapelle (Chapelle Saint-Joseph)";"présent à l'IPM en 1975 présent à l'IPIC en 2016";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92101-INV-0085-02";"";"2026-03-24T00:00:00";"MULTIPOINT (184627.774999999 119441.147)"
"26961";"53044-INV-0263-01";"café";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53044-INV-0263-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (117535.541000001 135526.333000001)"
"26962";"53070-INV-0102-01";"";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0102-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (107656.887999997 128145.504999999)"
"26963";"52011-INV-0139-01";"";"présent à l'IPM en 1994";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/52011-INV-0139-01";"";"2026-03-24T00:00:00";"MULTIPOINT (155767.343999997 122692.989)"
"26964";"57081-INV-1828-01";"Portail";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1828-01";"";"2026-03-24T00:00:00";"MULTIPOINT (80291.9299999997 144870.653000001)"
"26965";"56049-INV-0096-01";"maison de maître";"présent à l'IPIC en 2024";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56049-INV-0096-01";"";"2026-03-24T00:00:00";"MULTIPOINT (135604.980999999 112453.532000002)"
"27588";"25120-INV-0071-02";"ferme";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25120-INV-0071-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (194392.327 156115.585000001)"
"27589";"93014-INV-0234-01";"";"présent à l'IPM en 1982";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/93014-INV-0234-01";"";"2026-03-24T00:00:00";"MULTIPOINT (156353.843000002 69998.2089999989)"
"27590";"92054-INV-0044-02";"ferme";"présent à l'IPM en 1975 présent à l'IPIC en 2015";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92054-INV-0044-02";"";"2026-03-24T00:00:00";"MULTIPOINT (200536.648999996 123538.221000001)"
"27591";"25005-INV-0129-01";"école";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25005-INV-0129-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (174789.649999999 163239.067000002)"
"27592";"62027-INV-0158-01";"ferme";"présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62027-INV-0158-01";"";"2026-03-24T00:00:00";"MULTIPOINT (247140.663999997 158670.326000001)"
"27593";"57081-INV-1889-01";"Bureau(x) - Habitation(s)";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1889-01";"";"2026-03-24T00:00:00";"MULTIPOINT (80616.8849999979 144871.418000001)"
"27594";"53053-INV-2632-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-2632-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120296.806000002 127057.545000002)"
"27595";"92094-INV-1267-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1267-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (177362.969999999 130826.581)"
"27596";"56005-INV-0148-02";"chapelle (Chapelle Saint-Pierre)";"présent à l'IPM en 1983 présent à l'IPIC en 2013";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56005-INV-0148-02";"";"2026-03-24T00:00:00";"MULTIPOINT (137485.575999998 101269.66)"
"27597";"25018-INV-0180-01";"ferme";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25018-INV-0180-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (176334.836000003 155013.840999998)"
"27598";"25048-INV-0586-01";"habitation - magasin";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25048-INV-0586-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185384.373999998 156761.103999998)"
"27599";"57081-INV-1845-01";"Maison(s) de maître";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1845-01";"";"2026-03-24T00:00:00";"MULTIPOINT (80461.4750000015 144864.561000001)"
"27600";"51065-INV-0059-02";"ferme (Ferme d'Orlincamp)";"présent à l'IPM en 1988 présent à l'IPIC en 2023";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51065-INV-0059-02";"";"2026-03-24T00:00:00";"MULTIPOINT (104867.509999998 152745.157000002)"
"27601";"53053-INV-1706-01";"bureau";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1706-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120160.039999999 127639.875)"
"27602";"25084-INV-0079-01";"poteau indicateur (Croix de Boulomes)";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25084-INV-0079-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (180499.361000001 144799.631999999)"
"27603";"25112-INV-0106-02";"école (Collège archiépiscopal)";"présent à l'IPM en 1973 présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25112-INV-0106-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (168096.170000002 157122.103)"
"27604";"53053-INV-1454-01";"bureau";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1454-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (124114.691 125266.853)"
"27605";"53053-INV-1808-01";"habitation - magasin";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1808-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (119867.097000003 126856.712000001)"
"27606";"53053-INV-0748-02";"habitation - magasin";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-0748-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120396.442000002 126914.969000001)"
"27607";"85045-INV-0208-01";"";"présent à l'IPM en 1995";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/85045-INV-0208-01";"";"2026-03-24T00:00:00";"MULTIPOINT (234317.164999999 28979.5700000003)"
"27608";"56016-INV-0306-02";"habitation";"présent à l'IPM en 1983 présent à l'IPIC en 2017";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56016-INV-0306-02";"";"2026-03-24T00:00:00";"MULTIPOINT (147535.046999998 83472.368999999)"
"27609";"53046-INV-0239-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53046-INV-0239-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (118062.208999999 141484.873)"
"27299";"53053-INV-1826-01";"habitation - magasin";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1826-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120674.556999996 127663.842999998)"
"27300";"91064-INV-0106-02";"ferme (Ferme d'Haveligeole)";"présent à l'IPM en 1996 présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91064-INV-0106-02";"";"2026-03-24T00:00:00";"MULTIPOINT (214817.883000001 120396.052999999)"
"27301";"62108-INV-0158-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62108-INV-0158-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (242079.886 153362.813999999)"
"27302";"53083-INV-0057-02";"habitation";"présent à l'IPM en 1975 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53083-INV-0057-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (109018.899999999 116680.142999999)"
"27303";"92006-INV-0152-01";"habitation";"présent à l'IPIC en 2014";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92006-INV-0152-01";"";"2026-03-24T00:00:00";"MULTIPOINT (192220.597999997 115505.528000001)"
